Instance,#cols,#rows,DynDXD_T1,Solutions,Max Blocks,|ZDD|,|DNNF|
Garr201001.txt,53,8063,15.6464,492173555273235782445110509807618914159532391081780400,15,,8866
Garr201003.txt,54,17774,65.8971,4638858188061670631035222623544784343959242100869939200,8,,14849
Garr201004.txt,54,18136,90.0854,1379038779832011838688761591791769248162786698487398400,14,,18370
Garr201005.txt,53,5444,5.9714,2293097254697450131457776011042855581295873607716000000,13,,8001
Garr201007.txt,53,17345,115.3111,39747929163012952611440662382722282096715815018884000,7,,22197
Garr201008.txt,53,9366,22.3759,441017805172365879603264736562302156800,15,,8209
Garr201010.txt,55,12866,50.4001,215075245475688008898001197069296849560769377861632,13,,10245
Garr201012.txt,55,14952,73.7069,2988224155251923877291845483530704354380312412422257413980160,10,,20732
Garr201101.txt,55,15690,104.5985,573317548987789097336271960547973429726112,10,,16057
Garr201102.txt,57,14448,38.8964,1033590414327575680675386997247699230337689791329716392796160000,14,,14789
Garr201103.txt,60,12479,42.2865,2147459890664978716183667828077727376557650326161719296000,16,,15975
Garr201104.txt,64,16525,80.9912,909510916109358425971111718400000,10,,12398
Garr201105.txt,64,18850,145.8110,1487141964678119852732414161820029822087541329161798471707622574080,11,,29785
Garr201107.txt,64,7145,26.7683,5423976524379650916616394250035102198368324500,5,,13503
Garr201108.txt,64,6962,11.8472,483513403404754255153502412978375508469243230663666040832000000000,16,,8471
Garr201109.txt,64,16755,175.8166,5771080089975474743530695183060166656,7,,17139
Garr201110.txt,64,7380,4.8037,70827947477273144207346637473284640342509260800000,10,,7890
Garr201111.txt,63,3785,2.0928,217033881231731069977192965857031193110773760000,15,,5442
Garr201112.txt,65,4258,2.3513,18280671064677937442888167436526553379132166550703285867361024,26,,7155
Garr201201.txt,66,15242,67.3374,36795491472742327066416773771513905534902959150926762201912934400,9,,33549
Geant2009.txt,46,16272,51.9314,206876241822531419589522189500640198999107813945009331982080,7,,19065
Geant2010.txt,44,17643,27.9163,2039888960520741211356885071103348586967815799049337903680,8,,18854
Geant2012.txt,45,18639,76.2582,84281484538735062171868395307266889489569117199673856,7,,22708
Globenet.txt,56,12729,56.4727,64421415402945201674398356763513082231810880,6,,18067
GtsCe.txt,149,4051,135.7448,357777756039340490456824967214492443885329030465923631414838832615013377967579468775829665568383872532272566136331381517890643264,6,,1658427
HiberniaGlobal.txt,47,3672,3.5225,167702743319829806575827120,5,,2714
Highwinds.txt,48,18878,292.1888,8138287226951413662322901815490966247900,4,,47874
Iij.txt,51,17880,71.8942,137108949987302317974696724082337580832771051874000,6,,17983
Intellifiber.txt,51,3261,4.5123,36549802787055953709844384931432745900000,5,,8094
Internode.txt,42,5309,5.9061,17086140349704335830394759139844981612560,10,,6359
Interoute.txt,110,3675,95.0450,834873003973592677064539574704887952857505340922884386471939116957234108080553776472986407559136000,5,,1161238
Intranetwork.txt,41,2852,0.9584,10550301506245098778162949708954793612570,8,,3002
Ion.txt,112,6265,11.8165,28974053246635502194526777647958400,9,,5183
Iris.txt,58,8078,13.6994,112566891049207111041061862674382154408460800,8,,9478
Kdl.txt,754,4889,TO,,,,
Latnet.txt,115,2932,13.9899,881192229446354281751953125000,16,,4272
Missouri.txt,48,7691,24.8428,1998709288134217991220,4,,5486
Ntelos.txt,62,7982,31.8909,24690483989431723448923965342704977321718663728558080,8,,13478
Ntt.txt,54,3502,2.9169,2240076355517039400341618299647502136137432699354194169036800,20,,10756
Oteglobe.txt,76,10506,107.3079,1380078795623701280078238316576410696206210115871703040,14,,19544
Palmetto.txt,54,15699,57.0656,49996540641318003921652453825595413815846246081735920349645000,8,,27481
Pern.txt,29,10499,10.7775,31359896822482775963408666258232795984375,7,,10350
PionierL3.txt,45,16083,68.9814,22085582726425610222238166859596321920,6,,14481
RedBestel.txt,104,10073,16.0449,50416119991323377742371541676488442824955135029567342908357567711318435520000,11,,13071
Renater2010.txt,53,20026,187.5608,4018842348241317110117714562080347023626759380278336,5,,33513
RoedunetFibre.txt,53,5542,5.3917,26673886912630445540817492515755968,7,,4997
Sinet.txt,31,15324,55.0631,191673857894640619440941948761812,5,,13578
Surfnet.txt,45,5697,17.8494,94800684301945458535179937248,4,,6496
Switch.txt,79,6676,14.1577,14609534147869034498645225042741563493852570131027835228880000,7,,18629
SwitchL3.txt,62,18502,121.7312,140822025203406064685989130459371048023581344368012624053779200,7,,29385
Syringa.txt,55,8950,10.4571,6186634853639282671231090617484420800,8,,9194
TataNld.txt,65,11943,35.5529,260983043412261592981145570554786864292045010000,12,,9284
Telcove.txt,51,5471,6.2193,3729056438843059625929631747410057959406813644121063458,16,,5726
Tinet.txt,59,4911,6.2172,2670635259240834118035453297853115718633384312143406518966400,7,,14606
Tw.txt,79,12755,33.5169,59186321770984041356846605313285241760704607842264505037322240000,18,,12708
Ulaknet.txt,38,4412,1.8603,25091016529638677941716833121520736247187500,13,,4780
Uninett2010.txt,74,4863,98.3089,7103435552897234490478459068470713659251410809159524733716443100993418521899065035036352101164224,4,,545634
Uninett2011.txt,69,3545,13.0173,13536445827818292423840645586359869677357641102109242572525876547669920342128481450148364563456,7,,193731
UsCarrier.txt,88,16653,80.4501,494830411885041260424830122222636927900512637518610110000,8,,15542
UsSignal.txt,62,17215,200.1723,37726970232550849899528003060637793219712,4,,29084
Uunet.txt,65,18711,72.4696,6216666147457984708300994148521401269197824662920448385106083776179808000,10,,24176
VtlWavenet2008.txt,137,20023,253.3734,4460655755253656472387103423821600,5,,14804
VtlWavenet2011.txt,143,7362,10.6104,13486323596215757120861757926748724539647280,8,,7297
bell-09.txt,9,511,6.5645,21147,1,,3536
bell-10.txt,10,1023,59.3880,115975,1,,10353
delta.txt,126,1194,242.0360,78,1,,331
dominoes_10x10.txt,100,180,0.4992,258500842280,1,,13547
dominoes_8x8.txt,64,112,0.1007,12988816,1,,2316
doublefact-17.txt,18,153,1.4217,34459425,1,,30510
doublefact-19.txt,20,190,4.1485,654729075,1,,89665
exotic_fives.txt,72,2440,TO,,,,
grafo10116.100.txt,100,3650,2.8190,765687449110919039481918058780350854922831102503955916950822366080983152391670975786180707241066656238295751454446463110370849767891077600,9,,63952
grafo10184.100.txt,100,6383,19.6276,28939437741364204985037435001634855587932164940600619679152115959889712942274720552397177332896083184230097406579570052757684387017678898648637500,9,,145849
grafo10204.100.txt,100,7061,371.8663,335967672732852313881035711842879229509995281523401322131764089711008062019678985314584099288652839552025583922454318495494972492019500462560,6,,1745993
grafo10237.100.txt,100,6291,TO,,,,
grafo10259.100.txt,100,8183,30.1632,67982912973672368127496720651405036557517535199739910450796991663232789697551020006252976209219092643573672711025763343070571373374469166308491264000,12,,125516
grafo10292.100.txt,100,8272,689.1458,2388226121024518722336598174659225048131074656265763503256988050987637133912379789708955791467686148584339475833070128443380147966229245603200,7,,5929076
grafo10305.100.txt,100,3219,4.7363,10515647702635986591165231354637412157055585194540536047502477450445240980647602148147720539158738283973290282476568318000000000000,11,,115014
grafo10418.100.txt,100,7378,44.2020,811624564261399938523155771854423941513422620715189621331955309691902672814640685579066922008087049241978320623733030399489960960,8,,189331
grafo10446.95.txt,95,10849,1239.9710,40698623140346653971376366097459269529434260733041306614409801848461382133576691135037685199867127914813128601416069216370404532220079628124160000,7,,4576955
grafo10469.100.txt,100,7159,124.0261,4157598366579431982581608724787042045508705195705700343591380192711039601634037208656564170411647518824789500806867970977005899698304,8,,942105
grafo10492.96.txt,96,3029,8.4190,604197525402489233087434577546646353931431863605052721838779844744195716660098433647665709016122664512444378657400916,8,,126784
grafo10508.100.txt,100,6396,43.5864,141781781442404423920723106499922004936739450441845267348794566476125750975537486106644961997051296992780604531074112656309148565000,9,,143304
grafo10534.100.txt,100,7172,103.8902,2160906908438028788640564135537007805851214409877842850763148977429768225443658312052898934097662910630523065594443860516985030820744225226796319960,6,,721301
grafo10538.100.txt,100,7602,1529.9084,284058637732322293368411380126217264662287625638776883821249624881271439017719973706094429961184780804641613163522901788516447580720,5,,5021923
grafo10632.100.txt,100,10530,1363.4741,137382337276006508148361548339680836809465421243765274356567445950003373906989871766401940868080607819097940620175816271700486251601859446436,6,,3298134
grafo10638.100.txt,100,6057,44.9514,58798154987930748142356689023066524134972452830234548533920035264711861192018213924080768275657180327218564188627949184000,8,,190234
grafo10644.100.txt,100,8391,57.1033,3761888793510632148976219092308991315881836514785673154090946139037848253786837614433519408920886586362471018600741886179333120693634634017039222361856,9,,309282
grafo10646.100.txt,100,8751,TO,,,,
grafo10652.100.txt,100,3605,66.4930,35273779331995867402399092652579208026454727134817020615736031066882347940213083088826579919376666557693525540140685739284480,6,,902882
grafo10653.100.txt,100,5825,94.4423,5669589842705053763596004693257264534896315808583397983312923495750230167445586911296392134569518758044240069068207508937544320,8,,266423
grafo10671.100.txt,100,8256,1013.3152,4330891036723039414394936718572248615152033336180220452825692865267880873007447649298751484811786111606918680796705730120401101445378775040,7,,4749441
grafo10772.100.txt,100,9508,TO,,,,
grafo10781.100.txt,100,6181,252.1783,121591851365279040582510817076521297645140201837134655889729837971827391862414163819753857359217447510778117842660054148957916623733718217910000,7,,1636871
grafo10820.100.txt,100,7958,47.7929,62304041443136332894755579292092323883861809462756573021771290216866323457306768598500987648955478292695549975106699229973197960603322449920,10,,256788
grafo10865.100.txt,100,3804,61.3757,25873206711570194768373506341145969271872013503833218425477709677827234536580585942575477242327928330093063913867305676800,8,,383630
grafo10928.100.txt,100,6295,990.2166,55579236250971403453510949641340445099295950912951297702937766346871222140030081550040823673184047587369458518114453354816065623017828,5,,6512857
grafo10958.98.txt,98,11843,834.2770,106732273642988406067410267941813489931327748870820660138189760328776501525767709014436383128825142162497678560965967068352378954396173576407491343515487500,7,,1784723
grafo10962.100.txt,100,5312,16.3206,733629969889729858273756690318648542002040978521228694077465906537723039741317960883190826279493041003495749233450400,7,,86451
grafo10998.100.txt,100,9060,TO,,,,
grafo11003.100.txt,100,5238,48.1905,33783559834412100539586287338288118660479847447949715031552502612484959700032691853884871361426389452517783106352174187520,8,,176479
grafo11020.100.txt,100,5445,10.4626,271075901978088211411891489147565733566493442220641529282070064827604272843373067023225995071483326111282355335587769354570329578648894736685056,8,,88780
grafo11073.100.txt,100,7237,38.3470,213655267226321957761359262588465770620675602413420269789612430077811254358917302444901424673222727971715996232064026522731504490960219354350026595821747200,8,,171088
grafo11125.100.txt,100,4896,55.3767,28257983774817509307478954131063841628685453828023538175795502655448593607556331726268028129463299606046904964675275934400,7,,310700
grafo11227.100.txt,100,8182,79.9900,410566782706717734092054138098430765398066138269753369918931277465785967865109021654513969795416197748132225199738977530028360757627340768890128864000,9,,547280
grafo11335.100.txt,100,6894,30.6940,153523062642613271606000375063110420755465135127254193221034620516491994331374070890765616150563383507449365999364601326387200,9,,122504
grafo11458.100.txt,100,5091,91.7808,394214292218002481804605355385881767379355196103863388991831464157922396279642757286743619748364865454080,7,,291244
grafo3532.99.txt,99,7212,498.6670,12440067229617387003409425178919673839302279425688284066857701241499319959285708965324412534120823892786519572677759045556135484245582045508918400,8,,3067765
grafo7797.100.txt,100,4313,18.5391,743512892248581148873007929360043807584222787255355078617605042728215298215815749421676954423634176955695826000,8,,116178
grafo7907.80.txt,80,10912,TO,,,,
grafo8127.78.txt,78,2161,4.6482,1206656064780333283350008096550461368523657087186095375198961778533306026234699876520727148416,8,,143790
grafo8510.100.txt,100,3701,62.5486,24882758585662129120096101197731625564561758828226418505691828855697513440218331111096983455791637671879168644782479707571931316224,8,,625317
grafo8805.80.txt,80,10094,638.9744,2152204105414515098041469650807091825779828264713816260385573022255554804384152305452958842157603784006949703920448281600,7,,774156
grafo8812.99.txt,99,7246,64.0802,6024145170723578995737413094257815351498080752299834533678337341047983910606825462398216524546102116846179596860247143356324492981380326400,8,,264639
grafo8826.100.txt,100,7961,TO,,,,
grafo8882.100.txt,100,15209,TO,,,,
grafo8892.100.txt,100,6425,TO,,,,
grafo8921.98.txt,98,8588,37.1787,3613644170304124635237566772262894841079760817251373967936457623069415679320916824454066308447574201498511621508292406829824,9,,159583
grafo9691.79.txt,79,7004,TO,,,,
grafo9738.100.txt,100,7087,59.7837,556788794044961729404700471276667934897256194109894046445887890016818535594970910809789644352932878022498462223093454286707224084759238495600640,8,,439114
grafo9788.80.txt,80,7477,169.8717,1236561642731006733396347002062243752488487105527680316620652525869934038965896985026612813434963642565367544,7,,308389
heart.txt,180,926,716.7302,6164,2,,29550
kts15-ptpt-0020.txt,132,391,39.7309,8,2,,171
kts15-ptpt-0021.txt,132,388,20.5173,72,3,,1139
latin7-blk-00008.txt,90,126,4.2379,27072,2,,122203
latin7-blk-00009.txt,90,126,4.0926,27776,2,,118214
meteor.txt,60,2464,TO,,,,
sppnw07.txt,36,5172,TO,,,,
sppnw08.txt,24,434,9.3712,285701,4,,11823
sppnw09.txt,40,3103,TO,,,,
sppnw10.txt,24,853,84.6699,318168,11,,25108
sppnw12.txt,27,626,2.7047,496333530,2,,4738
sppnw15.txt,31,467,0.3505,46,3,,60
sppnw19.txt,40,2879,TO,,,,
sppnw20.txt,22,685,17.1671,538696,1,,18936
sppnw21.txt,25,577,12.7902,291047,1,,13372
sppnw22.txt,23,619,18.0744,286758,1,,24057
tetrominoes_6x6.txt,36,381,8.0351,178939,1,,25819
tetrominoes_8x8.txt,64,801,TO,,,,
