Instance,1_threads_time,1_threads_solutions,1_threads_max_blocks,2_threads_time,2_threads_solutions,2_threads_max_blocks,4_threads_time,4_threads_solutions,4_threads_max_blocks,8_threads_time,8_threads_solutions,8_threads_max_blocks
grafo10735.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10736.99.txt,0.9915,654533353008865416702686400,,0.9965,654533353008865416702686400,,0.3997,654533353008865416702686400,,0.4234,654533353008865416702686400,
grafo10737.99.txt,2.4225,948450972521583413184960,,2.4274,948450972521583413184960,,2.2054,948450972521583413184960,,2.2018,948450972521583413184960,
grafo10750.100.txt,0.8879,79424048531055784214151971742570,,0.8900,79424048531055784214151971742570,,0.5460,79424048531055784214151971742570,,0.5647,79424048531055784214151971742570,
grafo10758.96.txt,0.5923,14393936331269128652052040205472000,,0.5926,14393936331269128652052040205472000,,0.2418,14393936331269128652052040205472000,,0.2604,14393936331269128652052040205472000,
grafo10760.96.txt,10.7118,44506808727552680251881600,,10.7064,44506808727552680251881600,,10.8246,44506808727552680251881600,,10.8397,44506808727552680251881600,
grafo10772.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10780.99.txt,373.5144,100509289024425000623046414000,,373.6723,100509289024425000623046414000,,382.1382,100509289024425000623046414000,,382.2266,100509289024425000623046414000,
grafo10781.100.txt,2.0986,34326665474148801719856,,2.0964,34326665474148801719856,,1.5440,34326665474148801719856,,1.5600,34326665474148801719856,
grafo10792.98.txt,1.3834,28740760556884933575573102213120,,1.3847,28740760556884933575573102213120,,1.0581,28740760556884933575573102213120,,1.0784,28740760556884933575573102213120,
grafo10806.97.txt,71.5720,35882555281410025625978883552,,71.5398,35882555281410025625978883552,,68.4057,35882555281410025625978883552,,68.4215,35882555281410025625978883552,
grafo10807.95.txt,9.1723,593601167552440538679750,,9.1706,593601167552440538679750,,4.6562,593601167552440538679750,,4.7006,593601167552440538679750,
grafo10808.98.txt,3.1260,378121638730523407451224668000,,3.1288,378121638730523407451224668000,,1.6849,378121638730523407451224668000,,1.6887,378121638730523407451224668000,
grafo10810.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10811.96.txt,8.1585,62515660367842952114211840,,8.1467,62515660367842952114211840,,7.3730,62515660367842952114211840,,7.4149,62515660367842952114211840,
grafo10814.98.txt,5.0259,1117495863804927164415897312000,,5.0273,1117495863804927164415897312000,,2.9087,1117495863804927164415897312000,,2.9431,1117495863804927164415897312000,
grafo10820.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10825.98.txt,0.2152,448703730980795389658142516768,,0.2150,448703730980795389658142516768,,0.1158,448703730980795389658142516768,,0.1285,448703730980795389658142516768,
grafo10827.99.txt,11.0667,55037159210177477446446115200,,11.0640,55037159210177477446446115200,,11.0022,55037159210177477446446115200,,10.9763,55037159210177477446446115200,
grafo10829.97.txt,1.5579,353483805373369159926528000,,1.5591,353483805373369159926528000,,1.2250,353483805373369159926528000,,1.2251,353483805373369159926528000,
grafo10831.98.txt,0.7011,132171520291202302513208524800,,0.6983,132171520291202302513208524800,,0.6708,132171520291202302513208524800,,0.6749,132171520291202302513208524800,
grafo10832.94.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10836.97.txt,0.4143,53328914740725442127812132608,,0.4173,53328914740725442127812132608,,0.2832,53328914740725442127812132608,,0.2888,53328914740725442127812132608,
grafo10849.95.txt,0.3459,146263666707748943943862272000,,0.3456,146263666707748943943862272000,,0.1955,146263666707748943943862272000,,0.2072,146263666707748943943862272000,
grafo10854.99.txt,0.5695,193278561796094961314540049523200,,0.5709,193278561796094961314540049523200,,0.3004,193278561796094961314540049523200,,0.3170,193278561796094961314540049523200,
grafo10859.97.txt,1.1967,619544659954727747936779866,,1.1961,619544659954727747936779866,,0.9982,619544659954727747936779866,,0.9960,619544659954727747936779866,
grafo10860.93.txt,0.2076,82576179328076510630400,,0.2074,82576179328076510630400,,0.0987,82576179328076510630400,,0.1060,82576179328076510630400,
grafo10861.100.txt,0.7507,7829288665158404488852831676796000,,0.7497,7829288665158404488852831676796000,,0.5082,7829288665158404488852831676796000,,0.4850,7829288665158404488852831676796000,
grafo10862.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10864.99.txt,6.4694,16665764537733819344371841148,,6.4670,16665764537733819344371841148,,4.5315,16665764537733819344371841148,,4.5056,16665764537733819344371841148,
grafo10865.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10866.98.txt,43.7294,68356601925166039739547857982,,43.6345,68356601925166039739547857982,,42.7161,68356601925166039739547857982,,42.8100,68356601925166039739547857982,
grafo10876.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10878.94.txt,0.9379,40448324839475188109531614233600,,0.9373,40448324839475188109531614233600,,0.6669,40448324839475188109531614233600,,0.6665,40448324839475188109531614233600,
grafo10882.95.txt,2.4191,447542272092260259015739440,,2.4188,447542272092260259015739440,,1.2699,447542272092260259015739440,,1.2962,447542272092260259015739440,
grafo10883.93.txt,0.7902,2430118976009979196378800000,,0.7892,2430118976009979196378800000,,0.4362,2430118976009979196378800000,,0.4521,2430118976009979196378800000,
grafo10898.95.txt,0.2901,758521327325540596697880000,,0.2913,758521327325540596697880000,,0.1587,758521327325540596697880000,,0.1601,758521327325540596697880000,
grafo10905.97.txt,0.2610,12135924843732264824121600000,,0.2603,12135924843732264824121600000,,0.1101,12135924843732264824121600000,,0.1135,12135924843732264824121600000,
grafo10907.99.txt,8.9563,32617260794404341954987264,,8.9583,32617260794404341954987264,,8.9564,32617260794404341954987264,,8.9363,32617260794404341954987264,
grafo10908.98.txt,2.1039,6900725645688243858242801600,,2.0999,6900725645688243858242801600,,1.4227,6900725645688243858242801600,,1.4498,6900725645688243858242801600,
grafo10911.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10918.98.txt,7.0662,32800654433715516623943360,,7.0738,32800654433715516623943360,,4.6938,32800654433715516623943360,,4.7045,32800654433715516623943360,
grafo10919.97.txt,0.9716,4873808896014194882486512200,,0.9736,4873808896014194882486512200,,0.5244,4873808896014194882486512200,,0.5323,4873808896014194882486512200,
grafo10926.99.txt,0.2323,401726519668839391778054937600,,0.2327,401726519668839391778054937600,,0.1490,401726519668839391778054937600,,0.1603,401726519668839391778054937600,
grafo10928.100.txt,18.3207,9190757566031022615122048714700,,18.2767,9190757566031022615122048714700,,16.9086,9190757566031022615122048714700,,16.9221,9190757566031022615122048714700,
grafo10937.100.txt,0.7459,910818728906524523479841616000,,0.7428,910818728906524523479841616000,,0.4759,910818728906524523479841616000,,0.4883,910818728906524523479841616000,
grafo10943.95.txt,5.5776,2232135796878792160387153920000,,5.5931,2232135796878792160387153920000,,5.8709,2232135796878792160387153920000,,5.9009,2232135796878792160387153920000,
grafo10945.98.txt,0.9515,95891009417905168894140000,,0.9495,95891009417905168894140000,,0.4696,95891009417905168894140000,,0.4921,95891009417905168894140000,
grafo10950.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10952.96.txt,14.0804,391142330406672230736365760,,14.0603,391142330406672230736365760,,7.2793,391142330406672230736365760,,7.3218,391142330406672230736365760,
grafo10958.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10962.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo10970.100.txt,3.2471,2452216546463682773005463232,,3.2493,2452216546463682773005463232,,2.6542,2452216546463682773005463232,,2.6655,2452216546463682773005463232,
grafo10972.95.txt,32.1286,730242681394420579010813713920,,32.1796,730242681394420579010813713920,,17.3716,730242681394420579010813713920,,17.4204,730242681394420579010813713920,
grafo10976.92.txt,3.2142,10759050697100237213220300916440,,3.1920,10759050697100237213220300916440,,1.3745,10759050697100237213220300916440,,1.4119,10759050697100237213220300916440,
grafo10998.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11000.99.txt,3.1395,1217725012095539482686059005177080,,3.1513,1217725012095539482686059005177080,,2.9854,1217725012095539482686059005177080,,2.9475,1217725012095539482686059005177080,
grafo11001.97.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11003.100.txt,4.0469,3976499213449309516733400000,,4.0459,3976499213449309516733400000,,3.6963,3976499213449309516733400000,,3.7014,3976499213449309516733400000,
grafo11008.99.txt,7.2689,3675203970100782918317392,,7.2767,3675203970100782918317392,,5.9251,3675203970100782918317392,,5.9594,3675203970100782918317392,
grafo11011.100.txt,0.6279,140688757390106390892469346304000,,0.6266,140688757390106390892469346304000,,0.2673,140688757390106390892469346304000,,0.2991,140688757390106390892469346304000,
grafo11014.100.txt,0.9964,102699410881895065529306726096461824,,0.9924,102699410881895065529306726096461824,,0.5803,102699410881895065529306726096461824,,0.5716,102699410881895065529306726096461824,
grafo11015.98.txt,15.0820,5798627185029890446921707036288,,15.0846,5798627185029890446921707036288,,13.8273,5798627185029890446921707036288,,13.8682,5798627185029890446921707036288,
grafo11016.98.txt,0.8568,7526571230364813338624640,,0.8544,7526571230364813338624640,,0.3545,7526571230364813338624640,,0.3644,7526571230364813338624640,
grafo11020.100.txt,1.7614,20444842677214024445820085111800000,,1.7616,20444842677214024445820085111800000,,1.6386,20444842677214024445820085111800000,,1.6111,20444842677214024445820085111800000,
grafo11035.99.txt,0.2397,26848343803661264515276800,,0.2394,26848343803661264515276800,,0.1262,26848343803661264515276800,,0.1349,26848343803661264515276800,
grafo11037.99.txt,185.2202,917919000231868701669522816,,185.4862,917919000231868701669522816,,192.4036,917919000231868701669522816,,192.3823,917919000231868701669522816,
grafo11039.96.txt,5.7667,3389918511944201602117280,,5.7552,3389918511944201602117280,,5.2002,3389918511944201602117280,,5.2239,3389918511944201602117280,
grafo11044.95.txt,0.4157,1197912132516610056000,,0.4154,1197912132516610056000,,0.1891,1197912132516610056000,,0.1955,1197912132516610056000,
grafo11047.92.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11050.98.txt,2.0999,21793683158398046358023808,,2.1005,21793683158398046358023808,,1.1225,21793683158398046358023808,,1.1360,21793683158398046358023808,
grafo11056.98.txt,2.1646,139448046035464528744346345472,,2.1596,139448046035464528744346345472,,2.1741,139448046035464528744346345472,,2.1802,139448046035464528744346345472,
grafo11060.99.txt,1.3462,2221581091015208181652619592894,,1.3398,2221581091015208181652619592894,,0.8339,2221581091015208181652619592894,,0.8413,2221581091015208181652619592894,
grafo11067.98.txt,19.3622,4884715904609705915728260,,19.3466,4884715904609705915728260,,18.6310,4884715904609705915728260,,18.6448,4884715904609705915728260,
grafo11069.93.txt,3.1859,67197688711299492990806963592,,3.1813,67197688711299492990806963592,,3.2749,67197688711299492990806963592,,3.2519,67197688711299492990806963592,
grafo11070.94.txt,1.0839,296693280114774832563512784000,,1.0803,296693280114774832563512784000,,0.7841,296693280114774832563512784000,,0.7763,296693280114774832563512784000,
grafo11072.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11073.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11076.97.txt,0.5092,3926107989980203149244661760,,0.5081,3926107989980203149244661760,,0.1942,3926107989980203149244661760,,0.2155,3926107989980203149244661760,
grafo11088.97.txt,0.4040,1042994082302208333696820608,,0.4034,1042994082302208333696820608,,0.1606,1042994082302208333696820608,,0.1784,1042994082302208333696820608,
grafo11096.97.txt,0.5342,21190592381506159344503198702400000,,0.5357,21190592381506159344503198702400000,,0.3355,21190592381506159344503198702400000,,0.3149,21190592381506159344503198702400000,
grafo11099.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11100.95.txt,17.2670,1816713943740179220678036480,,17.2668,1816713943740179220678036480,,16.7945,1816713943740179220678036480,,16.8411,1816713943740179220678036480,
grafo11101.95.txt,3.7219,925307123039192848461312,,3.7335,925307123039192848461312,,2.2510,925307123039192848461312,,2.2772,925307123039192848461312,
grafo11102.98.txt,1.1500,78159853560697776,,1.1463,78159853560697776,,1.1697,78159853560697776,,1.1732,78159853560697776,
grafo11105.95.txt,12.0740,2779410180372288144133818600,,12.0405,2779410180372288144133818600,,9.1704,2779410180372288144133818600,,9.1420,2779410180372288144133818600,
grafo11106.99.txt,2.3275,1800410220099824921841093120,,2.3250,1800410220099824921841093120,,2.1589,1800410220099824921841093120,,2.1448,1800410220099824921841093120,
grafo11110.99.txt,1.5848,3283273471348689681777012,,1.5880,3283273471348689681777012,,0.8200,3283273471348689681777012,,0.8533,3283273471348689681777012,
grafo11112.96.txt,6.5626,32730420111605723465368,,6.5593,32730420111605723465368,,6.3333,32730420111605723465368,,6.3438,32730420111605723465368,
grafo11113.98.txt,0.6911,85282876610070364386506217600,,0.6916,85282876610070364386506217600,,0.6845,85282876610070364386506217600,,0.6797,85282876610070364386506217600,
grafo11114.93.txt,2.3831,19671423926865926171894250009840,,2.3855,19671423926865926171894250009840,,1.3145,19671423926865926171894250009840,,1.3471,19671423926865926171894250009840,
grafo11115.92.txt,0.1601,457952153329344881847182400,,0.1598,457952153329344881847182400,,0.0689,457952153329344881847182400,,0.0806,457952153329344881847182400,
grafo11119.98.txt,34.2220,150138594780901227665744227920,,34.2277,150138594780901227665744227920,,20.7650,150138594780901227665744227920,,20.8491,150138594780901227665744227920,
grafo11125.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11140.98.txt,0.2792,12949719097651467435583488000,,0.2795,12949719097651467435583488000,,0.1714,12949719097651467435583488000,,0.1588,12949719097651467435583488000,
grafo11142.99.txt,4.1526,1972035514499084401578914190442500,,4.1516,1972035514499084401578914190442500,,4.2420,1972035514499084401578914190442500,,4.2328,1972035514499084401578914190442500,
grafo11143.98.txt,0.1654,21006525537883519741138348800,,0.1649,21006525537883519741138348800,,0.1055,21006525537883519741138348800,,0.1022,21006525537883519741138348800,
grafo11144.92.txt,0.8318,69290945340192171185472000,,0.8330,69290945340192171185472000,,0.7719,69290945340192171185472000,,0.7580,69290945340192171185472000,
grafo11145.99.txt,16.1666,3904010658825695860851839346840,,16.1670,3904010658825695860851839346840,,16.5996,3904010658825695860851839346840,,16.5524,3904010658825695860851839346840,
grafo11148.99.txt,19.4942,26041661467666965604983965281200,,19.4991,26041661467666965604983965281200,,20.1428,26041661467666965604983965281200,,20.1616,26041661467666965604983965281200,
grafo11149.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11157.100.txt,4.0768,2255220706960252460009775340800,,4.0731,2255220706960252460009775340800,,3.1970,2255220706960252460009775340800,,3.2129,2255220706960252460009775340800,
grafo11162.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11176.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11178.95.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11181.95.txt,0.1844,204303551180648012431583604480,,0.1857,204303551180648012431583604480,,0.1030,204303551180648012431583604480,,0.1054,204303551180648012431583604480,
grafo11198.98.txt,34.5385,492387302804990856535993500,,34.5184,492387302804990856535993500,,25.6576,492387302804990856535993500,,25.6884,492387302804990856535993500,
grafo11201.99.txt,0.3795,1147720450559495792252226408000,,0.3790,1147720450559495792252226408000,,0.1784,1147720450559495792252226408000,,0.1920,1147720450559495792252226408000,
grafo11204.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11218.99.txt,4.7329,981634254919532297202912,,4.7340,981634254919532297202912,,2.3916,981634254919532297202912,,2.4168,981634254919532297202912,
grafo11223.99.txt,1.7552,2360818719012081418650711306540,,1.7563,2360818719012081418650711306540,,1.7527,2360818719012081418650711306540,,1.7755,2360818719012081418650711306540,
grafo11227.100.txt,7.2966,2716288583159839941443148,,7.2929,2716288583159839941443148,,5.5770,2716288583159839941443148,,5.6060,2716288583159839941443148,
grafo11250.99.txt,2.6287,8943747317419205357818461381583296,,2.6250,8943747317419205357818461381583296,,1.3200,8943747317419205357818461381583296,,1.3434,8943747317419205357818461381583296,
grafo11251.93.txt,0.5619,4809787111811592399184022526528,,0.5623,4809787111811592399184022526528,,0.2608,4809787111811592399184022526528,,0.2844,4809787111811592399184022526528,
grafo11254.99.txt,6.0132,30139977622287267367176194,,6.0267,30139977622287267367176194,,3.4640,30139977622287267367176194,,3.4872,30139977622287267367176194,
grafo11271.99.txt,3.7411,109664252023274371019546173840,,3.7418,109664252023274371019546173840,,2.1033,109664252023274371019546173840,,2.1156,109664252023274371019546173840,
grafo11280.99.txt,2.6785,83393808943885689836202,,2.6770,83393808943885689836202,,1.6092,83393808943885689836202,,1.6292,83393808943885689836202,
grafo11313.96.txt,2.9323,7003276840515664560,,2.9229,7003276840515664560,,2.9879,7003276840515664560,,2.9819,7003276840515664560,
grafo11324.100.txt,1.8324,560387610526314185205659607711744,,1.8310,560387610526314185205659607711744,,0.9867,560387610526314185205659607711744,,1.0150,560387610526314185205659607711744,
grafo11335.100.txt,0.5690,61471332725994635285503002432000,,0.5691,61471332725994635285503002432000,,0.4845,61471332725994635285503002432000,,0.4716,61471332725994635285503002432000,
grafo11369.96.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo11458.100.txt,4.3160,32929161513245347400780796768,,4.3057,32929161513245347400780796768,,3.8048,32929161513245347400780796768,,3.7841,32929161513245347400780796768,
grafo11469.96.txt,4.0377,165728243199277045297920000,,4.0461,165728243199277045297920000,,3.7006,165728243199277045297920000,,3.7062,165728243199277045297920000,
grafo11546.97.txt,0.6617,75444469155251576685056404800,,0.6618,75444469155251576685056404800,,0.3070,75444469155251576685056404800,,0.3255,75444469155251576685056404800,
grafo11569.93.txt,1.0105,4844612865840488301571200,,1.0131,4844612865840488301571200,,0.9298,4844612865840488301571200,,0.9364,4844612865840488301571200,
grafo3224.98.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo3435.99.txt,5.3546,652148706592030102138027610622720,,5.3542,652148706592030102138027610622720,,4.3183,652148706592030102138027610622720,,4.3391,652148706592030102138027610622720,
grafo3532.99.txt,0.3626,28327450894599629841700806720,,0.3621,28327450894599629841700806720,,0.1435,28327450894599629841700806720,,0.1587,28327450894599629841700806720,
grafo3680.99.txt,0.8587,2149519026657629741871667680000,,0.8597,2149519026657629741871667680000,,0.3990,2149519026657629741871667680000,,0.4198,2149519026657629741871667680000,
grafo3712.95.txt,0.5553,5258623445171291339393040,,0.5555,5258623445171291339393040,,0.3646,5258623445171291339393040,,0.3643,5258623445171291339393040,
grafo3861.99.txt,0.8387,16121448104607716575683640617648,,0.8395,16121448104607716575683640617648,,0.4324,16121448104607716575683640617648,,0.4476,16121448104607716575683640617648,
grafo3890.96.txt,1.0555,8944113065325995850718418621147520,,1.0594,8944113065325995850718418621147520,,1.0788,8944113065325995850718418621147520,,1.0804,8944113065325995850718418621147520,
grafo3898.99.txt,5.4277,45437908753940371061101014897360,,5.4235,45437908753940371061101014897360,,4.5962,45437908753940371061101014897360,,4.6118,45437908753940371061101014897360,
grafo3979.98.txt,0.3173,423904573438761629195520,,0.3172,423904573438761629195520,,0.1659,423904573438761629195520,,0.1692,423904573438761629195520,
grafo3995.97.txt,0.9774,5930178410174204526257671736106096,,0.9792,5930178410174204526257671736106096,,0.6375,5930178410174204526257671736106096,,0.6591,5930178410174204526257671736106096,
grafo4091.99.txt,4.6308,32508414237190114299136803240960,,4.6288,32508414237190114299136803240960,,2.2996,32508414237190114299136803240960,,2.3195,32508414237190114299136803240960,
grafo6562.98.txt,0.1650,236273893424318395676761226496,,0.1646,236273893424318395676761226496,,0.0730,236273893424318395676761226496,,0.0693,236273893424318395676761226496,
grafo6625.99.txt,1.5096,1337161524838599745621440,,1.4982,1337161524838599745621440,,1.4892,1337161524838599745621440,,1.4934,1337161524838599745621440,
grafo6975.39.txt,0.7439,320039444695988826981559487100000,,0.7438,320039444695988826981559487100000,,0.4800,320039444695988826981559487100000,,0.4801,320039444695988826981559487100000,
grafo7221.99.txt,0.2285,1525888907338681754882536320000,,0.2282,1525888907338681754882536320000,,0.0920,1525888907338681754882536320000,,0.1072,1525888907338681754882536320000,
grafo7263.99.txt,17.2781,4898217364894297822096937790,,17.2753,4898217364894297822096937790,,13.9416,4898217364894297822096937790,,13.9453,4898217364894297822096937790,
grafo7417.39.txt,0.2078,413427890976458123248101187541280000,,0.2077,413427890976458123248101187541280000,,0.1237,413427890976458123248101187541280000,,0.1248,413427890976458123248101187541280000,
grafo7785.100.txt,0.6537,557646274243607696621728263360,,0.6535,557646274243607696621728263360,,0.4730,557646274243607696621728263360,,0.4819,557646274243607696621728263360,
grafo7797.100.txt,7.0647,18087494243875214914061634240,,7.0754,18087494243875214914061634240,,6.1559,18087494243875214914061634240,,6.1459,18087494243875214914061634240,
grafo7907.80.txt,0.9590,56046368067982192880179200,,0.9607,56046368067982192880179200,,0.8117,56046368067982192880179200,,0.8152,56046368067982192880179200,
grafo7936.89.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo8008.95.txt,1.3453,2836630049700547381881600,,1.3476,2836630049700547381881600,,0.6936,2836630049700547381881600,,0.7206,2836630049700547381881600,
grafo8127.78.txt,0.0827,66208157321355098849280,,0.0825,66208157321355098849280,,0.0306,66208157321355098849280,,0.0368,66208157321355098849280,
grafo8198.99.txt,0.4440,649388601659380264242499152000,,0.4431,649388601659380264242499152000,,0.2704,649388601659380264242499152000,,0.2509,649388601659380264242499152000,
grafo8223.99.txt,0.3079,334422330310025516401710173429760,,0.3069,334422330310025516401710173429760,,0.1628,334422330310025516401710173429760,,0.1551,334422330310025516401710173429760,
grafo8373.100.txt,0.2588,742658646888847672838471232000,,0.2585,742658646888847672838471232000,,0.1441,742658646888847672838471232000,,0.1450,742658646888847672838471232000,
grafo8478.98.txt,2.9385,12250781027964153710065548,,2.9303,12250781027964153710065548,,1.5345,12250781027964153710065548,,1.5641,12250781027964153710065548,
grafo8490.95.txt,39.6864,6954795444905727972824869260,,39.6482,6954795444905727972824869260,,28.8584,6954795444905727972824869260,,28.8377,6954795444905727972824869260,
grafo8510.100.txt,1.0251,2522290965851353756626557847360,,1.0233,2522290965851353756626557847360,,0.5240,2522290965851353756626557847360,,0.5462,2522290965851353756626557847360,
grafo8513.100.txt,26.1346,17471553262314750778272772500,,26.2089,17471553262314750778272772500,,26.0465,17471553262314750778272772500,,26.1029,17471553262314750778272772500,
grafo8549.100.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo8566.98.txt,1.9018,33675447534980819354777573856,,1.9073,33675447534980819354777573856,,1.8704,33675447534980819354777573856,,1.8673,33675447534980819354777573856,
grafo8571.94.txt,1.2747,60036648006230924769664308000,,1.2766,60036648006230924769664308000,,1.1491,60036648006230924769664308000,,1.1295,60036648006230924769664308000,
grafo8673.98.txt,2.0863,3665987126814610816771132800,,2.0898,3665987126814610816771132800,,1.5044,3665987126814610816771132800,,1.5072,3665987126814610816771132800,
grafo8674.100.txt,1.7716,4411819550965378162337392234383360,,1.7702,4411819550965378162337392234383360,,0.7693,4411819550965378162337392234383360,,0.8229,4411819550965378162337392234383360,
grafo8719.93.txt,50.0848,2173553529918219502903872,,50.1473,2173553529918219502903872,,46.6138,2173553529918219502903872,,46.6763,2173553529918219502903872,
grafo8739.99.txt,2.5983,3366762140037852540788650000,,2.6032,3366762140037852540788650000,,1.4754,3366762140037852540788650000,,1.4967,3366762140037852540788650000,
grafo8777.98.txt,0.2280,527114627133616421733651616800,,0.2276,527114627133616421733651616800,,0.1116,527114627133616421733651616800,,0.1136,527114627133616421733651616800,
grafo8780.96.txt,0.7152,106865700460093439124794247168,,0.7135,106865700460093439124794247168,,0.4194,106865700460093439124794247168,,0.4348,106865700460093439124794247168,
grafo8791.94.txt,10.6211,41589719173122967105329114,,10.6021,41589719173122967105329114,,8.8525,41589719173122967105329114,,8.8859,41589719173122967105329114,
grafo8793.100.txt,0.5604,6290998565958574189476048,,0.5602,6290998565958574189476048,,0.2276,6290998565958574189476048,,0.2455,6290998565958574189476048,
grafo8805.80.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo8812.99.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo8823.93.txt,0.9632,2471867976793564523950612320,,0.9640,2471867976793564523950612320,,0.3773,2471867976793564523950612320,,0.4096,2471867976793564523950612320,
grafo8826.100.txt,0.5231,1834705985117148849612007324569600,,0.5234,1834705985117148849612007324569600,,0.2180,1834705985117148849612007324569600,,0.2402,1834705985117148849612007324569600,
grafo8857.99.txt,0.8989,313543526986779746908720331250,,0.8997,313543526986779746908720331250,,0.6824,313543526986779746908720331250,,0.6901,313543526986779746908720331250,
grafo8864.98.txt,0.9653,1950049320147521882078400,,0.9667,1950049320147521882078400,,0.6649,1950049320147521882078400,,0.6609,1950049320147521882078400,
grafo8865.100.txt,23.6342,133118304148808645048105400,,23.6056,133118304148808645048105400,,18.6053,133118304148808645048105400,,18.6301,133118304148808645048105400,
grafo8867.97.txt,23.9403,685435933677155785309751810400,,23.9807,685435933677155785309751810400,,25.1591,685435933677155785309751810400,,25.1371,685435933677155785309751810400,
grafo8882.100.txt,3.0793,60433143070321573071599902510800,,3.0776,60433143070321573071599902510800,,1.3595,60433143070321573071599902510800,,1.3814,60433143070321573071599902510800,
grafo8892.100.txt,0.3544,156239009903443337640000,,0.3538,156239009903443337640000,,0.2688,156239009903443337640000,,0.2742,156239009903443337640000,
grafo8893.96.txt,0.0933,8420211467291839036389765120,,0.0932,8420211467291839036389765120,,0.0509,8420211467291839036389765120,,0.0423,8420211467291839036389765120,
grafo8921.98.txt,143.9648,1389282415098912869397296334,,144.0341,1389282415098912869397296334,,141.4474,1389282415098912869397296334,,141.4282,1389282415098912869397296334,
grafo8943.98.txt,27.6720,1557799297139741798037095121600,,27.6496,1557799297139741798037095121600,,24.0619,1557799297139741798037095121600,,24.1116,1557799297139741798037095121600,
grafo8963.92.txt,8.9598,22926250524268338334887333870000,,8.9863,22926250524268338334887333870000,,6.1025,22926250524268338334887333870000,,6.1122,22926250524268338334887333870000,
grafo8997.96.txt,66.5972,3200870106329838063898317480,,66.5916,3200870106329838063898317480,,41.9904,3200870106329838063898317480,,42.0565,3200870106329838063898317480,
grafo9008.91.txt,0.8197,72401743992697856645701464672,,0.8215,72401743992697856645701464672,,0.5746,72401743992697856645701464672,,0.5786,72401743992697856645701464672,
grafo9357.99.txt,10.4905,142289610639135533009280,,10.5078,142289610639135533009280,,8.3232,142289610639135533009280,,8.3262,142289610639135533009280,
grafo9362.98.txt,6.5450,211356181498372577399700,,6.5475,211356181498372577399700,,5.8321,211356181498372577399700,,5.8297,211356181498372577399700,
grafo9542.87.txt,timeout,,,timeout,,,timeout,,,timeout,,
grafo9691.79.txt,0.2809,150604398614405598500000,,0.2814,150604398614405598500000,,0.1809,150604398614405598500000,,0.1843,150604398614405598500000,
grafo9738.100.txt,73.7711,174103352259187595283132912000,,73.7703,174103352259187595283132912000,,78.4510,174103352259187595283132912000,,78.4931,174103352259187595283132912000,
grafo9788.80.txt,0.3523,5961858963522559020000,,0.3521,5961858963522559020000,,0.2205,5961858963522559020000,,0.2242,5961858963522559020000,
grafo9973.96.txt,2.8314,2561493285098512987929575760,,2.8291,2561493285098512987929575760,,1.8250,2561493285098512987929575760,,1.8590,2561493285098512987929575760,
grafo9984.96.txt,0.8458,3696278631131858917807872,,0.8441,3696278631131858917807872,,0.4995,3696278631131858917807872,,0.5155,3696278631131858917807872,
grafo9995.94.txt,2.4109,6526238612574319118772318,,2.4110,6526238612574319118772318,,1.8756,6526238612574319118772318,,1.8745,6526238612574319118772318,
heart.txt,timeout,,,timeout,,,timeout,,,timeout,,
kts15-ptpt-0001.ec,timeout,,,timeout,,,timeout,,,timeout,,
kts15-ptpt-0002.ec,timeout,,,timeout,,,timeout,,,timeout,,
kts15-ptpt-0003.ec,1.2656,8,,1.2634,8,,1.3110,8,,1.3671,8,
kts15-ptpt-0004.ec,1.8117,1,,1.8076,1,,1.8907,1,,2.0141,1,
