Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
grafo10023.39.txt,,,,0.0004,,,,,,,,,2,,22,
grafo10024.32.txt,,,,0.0003,,,,,,,,,4,,26,
grafo10025.31.txt,,,,0.0005,,,,,,,,,12,,50,
grafo10026.32.txt,,,,0.0006,,,,,,,,,57,,68,
grafo10027.38.txt,,,,0.0010,,,,,,,,,4,,26,
grafo10028.96.txt,,,,,,,,,,,,,,,,
grafo10029.40.txt,,,,0.0005,,,,,,,,,14,,50,
grafo10030.38.txt,,,,0.0003,,,,,,,,,2,,22,
grafo10031.38.txt,,,,0.0003,,,,,,,,,7,,30,
grafo10032.38.txt,,,,0.0005,,,,,,,,,5,,38,
grafo10033.31.txt,,,,0.0004,,,,,,,,,7,,32,
grafo10034.40.txt,,,,0.0004,,,,,,,,,5,,38,
grafo10035.38.txt,,,,0.0004,,,,,,,,,6,,26,
grafo10036.31.txt,,,,0.0002,,,,,,,,,21,,28,
grafo10037.39.txt,,,,0.0010,,,,,,,,,8,,50,
grafo10038.38.txt,,,,0.0004,,,,,,,,,3,,26,
grafo10039.98.txt,,,,0.1783,,,,,,,,,2.844888e+20,,1890,
grafo10040.32.txt,,,,0.0006,,,,,,,,,15,,68,
grafo10041.41.txt,,,,0.0005,,,,,,,,,2,,24,
grafo10042.39.txt,,,,0.0034,,,,,,,,,20,,64,
grafo10043.32.txt,,,,0.0002,,,,,,,,,2,,16,
grafo10044.38.txt,,,,0.0005,,,,,,,,,5,,36,
grafo10045.38.txt,,,,0.0004,,,,,,,,,8,,36,
grafo10046.40.txt,,,,0.0012,,,,,,,,,63,,122,
grafo10047.32.txt,,,,0.0005,,,,,,,,,30,,60,
grafo10048.32.txt,,,,0.0015,,,,,,,,,44,,108,
grafo10049.39.txt,,,,0.0004,,,,,,,,,14,,42,
grafo10050.97.txt,,,,0.1620,,,,,,,,,6.307284e+22,,2106,
grafo10051.30.txt,,,,0.0002,,,,,,,,,4,,18,
grafo10052.32.txt,,,,0.0006,,,,,,,,,10,,38,
grafo10053.32.txt,,,,0.0002,,,,,,,,,4,,26,
grafo10054.40.txt,,,,0.0015,,,,,,,,,98,,84,
grafo10055.40.txt,,,,0.0013,,,,,,,,,21,,74,
grafo10056.31.txt,,,,0.0010,,,,,,,,,87,,104,
grafo10057.40.txt,,,,0.0017,,,,,,,,,5,,34,
grafo10058.32.txt,,,,0.0003,,,,,,,,,4,,30,
grafo10059.32.txt,,,,0.0008,,,,,,,,,6,,34,
grafo10060.90.txt,,,,1.5748,,,,,,,,,3.968899e+96,,4688,
grafo10061.99.txt,,,,0.1804,,,,,,,,,9.313853e+22,,2054,
grafo10062.39.txt,,,,0.0003,,,,,,,,,104,,52,
grafo10063.31.txt,,,,0.0014,,,,,,,,,152,,124,
grafo10064.39.txt,,,,0.0005,,,,,,,,,6,,38,
grafo10065.32.txt,,,,0.0004,,,,,,,,,13,,40,
grafo10066.40.txt,,,,0.0005,,,,,,,,,3,,26,
grafo10067.41.txt,,,,0.0010,,,,,,,,,21,,50,
grafo10068.31.txt,,,,0.0013,,,,,,,,,9,,36,
grafo10069.40.txt,,,,0.0005,,,,,,,,,11,,46,
grafo10070.32.txt,,,,0.0006,,,,,,,,,8,,34,
grafo10071.40.txt,,,,0.0009,,,,,,,,,14,,42,
grafo10072.97.txt,,,,,,,,,,,,,,,,
grafo10074.90.txt,,,,0.1090,,,,,,,,,1.500328e+21,,1858,
grafo10075.31.txt,,,,0.0006,,,,,,,,,7,,38,
grafo10076.90.txt,,,,0.1025,,,,,,,,,13338278553600000000,,1544,
grafo10077.31.txt,,,,0.0004,,,,,,,,,7,,34,
grafo10078.40.txt,,,,0.0007,,,,,,,,,64,,102,
grafo10079.41.txt,,,,0.0008,,,,,,,,,10,,56,
grafo10080.38.txt,,,,0.0010,,,,,,,,,34,,62,
grafo10081.34.txt,,,,0.0005,,,,,,,,,32,,70,
grafo10082.98.txt,,,,0.1398,,,,,,,,,9.845589e+19,,1716,
grafo10083.38.txt,,,,0.0011,,,,,,,,,18,,76,
grafo10084.97.txt,,,,,,,,,,,,,,,,
grafo10085.35.txt,,,,0.0007,,,,,,,,,17,,64,
grafo10086.34.txt,,,,0.0005,,,,,,,,,8,,50,
grafo10087.39.txt,,,,0.0006,,,,,,,,,86,,62,
grafo10088.39.txt,,,,0.0005,,,,,,,,,4,,32,
grafo10089.37.txt,,,,0.0007,,,,,,,,,2,,20,
grafo10090.97.txt,,,,2.4415,,,,,,,,,7.455141e+101,,4742,
grafo10091.96.txt,,,,0.1080,,,,,,,,,2.798112e+22,,1954,
grafo10092.97.txt,,,,0.1184,,,,,,,,,5.535993e+20,,1798,
grafo10093.98.txt,,,,,,,,,,,,,,,,
grafo10095.93.txt,,,,3.0284,,,,,,,,,5.128351e+100,,4690,
grafo10096.95.txt,,,,0.1283,,,,,,,,,6.279828e+20,,1742,
grafo10097.95.txt,,,,3.1034,,,,,,,,,7.500673e+109,,5228,
grafo10098.95.txt,,,,0.1119,,,,,,,,,1.947442e+22,,1960,
grafo10099.94.txt,,,,,,,,,,,,,,,,
grafo10100.99.txt,,,,,,,,,,,,,,,,
grafo10101.92.txt,,,,0.0967,,,,,,,,,2.460787e+20,,1656,
grafo10102.97.txt,,,,0.1128,,,,,,,,,5.094638e+21,,1780,
grafo10103.98.txt,,,,0.1554,,,,,,,,,4.372893e+21,,1928,
grafo10104.96.txt,,,,26.1882,,,,,,,,,5.000939e+44,,2698,
