Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
grafo1266.82.txt,,,,,,11.9948,,,,,,,44341440,6,,745
grafo1269.48.txt,,,,,,9.5842,,,,,,,1366688854440,10,,1046
grafo127.51.txt,,,,,,12.5282,,,,,,,921191465840,6,,1089
grafo1276.38.txt,,,,,,2.9425,,,,,,,114182,5,,447
grafo128.92.txt,,,,,,5.8767,,,,,,,56871072,6,,607
grafo1280.55.txt,,,,,,5.0743,,,,,,,916124,6,,454
grafo1281.93.txt,,,,,,6.0410,,,,,,,207687480,8,,670
grafo1288.19.txt,,,,,,6.6020,,,,,,,2136420,6,,548
grafo1293.95.txt,,,,,,21.5548,,,,,,,194470391808,7,,965
grafo1299.94.txt,,,,,,10.8209,,,,,,,6085569080,9,,887
grafo1300.60.txt,,,,,,4.2343,,,,,,,3079692,6,,520
grafo1304.97.txt,,,,,,7.2539,,,,,,,4455,5,,283
grafo1310.11.txt,,,,,,6.2892,,,,,,,22881742400,8,,852
grafo1313.90.txt,,,,,,4.2936,,,,,,,153883,5,,403
grafo1315.93.txt,,,,,,9.6281,,,,,,,785631000,8,,723
grafo1320.24.txt,,,,,,2.8858,,,,,,,2730,4,,223
grafo1325.60.txt,,,,,,7.6258,,,,,,,18202053510,8,,899
grafo1327.42.txt,,,,,,2.7116,,,,,,,5759600,6,,554
grafo1329.60.txt,,,,,,7.3973,,,,,,,5570046,7,,584
grafo1332.55.txt,,,,,,7.7440,,,,,,,4621843,5,,706
grafo1333.63.txt,,,,,,16.6525,,,,,,,974561040,5,,859
grafo1334.77.txt,,,,,,5.0303,,,,,,,5940,5,,300
grafo1335.82.txt,,,,,,5.9571,,,,,,,32585328,9,,518
grafo1340.15.txt,,,,,,22.6385,,,,,,,4992843755377296,10,,1582
grafo1345.63.txt,,,,,,6.0034,,,,,,,52240500,8,,598
grafo135.11.txt,,,,,,21.0979,,,,,,,668253173112,6,,977
grafo1351.10.txt,,,,,,10.0375,,,,,,,11355171306077,8,,1214
grafo1353.87.txt,,,,,,4.0396,,,,,,,2738,4,,225
grafo1354.16.txt,,,,,,9.5159,,,,,,,79661456,6,,782
grafo1357.38.txt,,,,,,5.9606,,,,,,,45050,5,,456
grafo1359.45.txt,,,,,,10.0142,,,,,,,14786880836,9,,835
grafo1363.45.txt,,,,,,6.2639,,,,,,,288470,5,,576
grafo1364.30.txt,,,,,,5.9440,,,,,,,41869479960,10,,847
grafo1369.28.txt,,,,,,7.2665,,,,,,,7990488,6,,568
grafo1370.75.txt,,,,,,9.1739,,,,,,,6182122212,9,,871
grafo1375.99.txt,,,,,,11.8721,,,,,,,138573583500,7,,939
grafo1388.17.txt,,,,,,14.8346,,,,,,,5286368417122800,10,,1446
grafo1390.73.txt,,,,,,4.2595,,,,,,,5576,5,,246
grafo1391.96.txt,,,,,,24.1369,,,,,,,1261982674368,10,,974
grafo1393.24.txt,,,,,,3.7518,,,,,,,1596,4,,212
grafo1394.26.txt,,,,,,13.0137,,,,,,,15918823110,6,,934
grafo1398.21.txt,,,,,,3.8097,,,,,,,670268,7,,452
grafo1405.91.txt,,,,,,4.4313,,,,,,,3795,5,,248
grafo1407.50.txt,,,,,,10.9850,,,,,,,224233425900,9,,1033
grafo1408.28.txt,,,,,,8.0734,,,,,,,14944254,4,,613
grafo1411.22.txt,,,,,,6.5796,,,,,,,173416320,9,,672
grafo1412.32.txt,,,,,,12.5321,,,,,,,473502939,7,,846
grafo1415.63.txt,,,,,,15.7582,,,,,,,5491976256000,10,,1243
grafo1417.42.txt,,,,,,20.4836,,,,,,,34973328000,6,,1233
grafo142.76.txt,,,,,,10.5849,,,,,,,9259981170,9,,920
grafo1420.71.txt,,,,,,7.1851,,,,,,,14570435,7,,667
grafo1423.48.txt,,,,,,8.5900,,,,,,,2995200,6,,496
grafo1426.92.txt,,,,,,12.7481,,,,,,,33401175,6,,762
grafo143.64.txt,,,,,,5.9233,,,,,,,1627200,6,,504
grafo1430.95.txt,,,,,,11.6459,,,,,,,60762211488,8,,1004
grafo1431.29.txt,,,,,,25.5177,,,,,,,3772079768450,9,,1276
grafo1435.43.txt,,,,,,5.4727,,,,,,,28441920,9,,546
grafo1436.41.txt,,,,,,7.1037,,,,,,,120101580,6,,743
grafo1437.35.txt,,,,,,31.4791,,,,,,,8293470189192,9,,1197
grafo1441.77.txt,,,,,,5.0143,,,,,,,378200,6,,396
grafo1443.40.txt,,,,,,4.9636,,,,,,,9288,5,,277
grafo1447.35.txt,,,,,,9.1994,,,,,,,73483285536,10,,845
grafo1448.100.txt,,,,,,21.7686,,,,,,,148776195477078,9,,1532
grafo1453.29.txt,,,,,,2.7454,,,,,,,521118,7,,407
grafo146.60.txt,,,,,,23.9636,,,,,,,10702380780,6,,970
grafo1474.40.txt,,,,,,47.3829,,,,,,,1026071902750,8,,1036
grafo1475.37.txt,,,,,,5.9511,,,,,,,337722,7,,385
grafo1481.33.txt,,,,,,2.5957,,,,,,,16640,4,,341
grafo1488.42.txt,,,,,,6.1504,,,,,,,2208688,7,,446
grafo1489.74.txt,,,,,,5.2505,,,,,,,522880,7,,456
grafo1491.27.txt,,,,,,11.8815,,,,,,,27679645928,8,,975
grafo1495.67.txt,,,,,,4.5452,,,,,,,30784,4,,447
grafo1496.11.txt,,,,,,13.3231,,,,,,,52231471776,8,,962
grafo1498.61.txt,,,,,,2.9122,,,,,,,1203026,5,,495
grafo1502.73.txt,,,,,,28.5280,,,,,,,4460569201710,10,,1234
grafo1503.80.txt,,,,,,8.4012,,,,,,,4280440,7,,651
grafo1518.68.txt,,,,,,6.9202,,,,,,,1572186000,10,,689
grafo1519.73.txt,,,,,,24.5120,,,,,,,26865276480,9,,859
grafo1524.86.txt,,,,,,30.2875,,,,,,,216241657416,8,,1129
grafo153.22.txt,,,,,,12.6842,,,,,,,933382766592,8,,1106
grafo1534.94.txt,,,,,,16.9137,,,,,,,28131599160,9,,1046
grafo1537.86.txt,,,,,,35.0994,,,,,,,66168308519040000,10,,1752
grafo1538.49.txt,,,,,,7.6515,,,,,,,31377852,5,,656
grafo1540.55.txt,,,,,,5.5914,,,,,,,4520043,6,,484
grafo1542.71.txt,,,,,,10.8801,,,,,,,7536894228864,10,,1112
grafo1543.79.txt,,,,,,3.7412,,,,,,,5599426,6,,530
grafo155.75.txt,,,,,,19.8536,,,,,,,3540051900,7,,811
grafo1562.81.txt,,,,,,2.0372,,,,,,,192416,5,,421
grafo1574.100.txt,,,,,,5.8370,,,,,,,60680,5,,424
grafo1576.39.txt,,,,,,4.1614,,,,,,,734222376,9,,658
grafo1579.57.txt,,,,,,6.2605,,,,,,,30100,4,,397
grafo158.21.txt,,,,,,17.6779,,,,,,,1469381936,7,,960
grafo1580.49.txt,,,,,,6.7630,,,,,,,160468,5,,467
grafo1589.37.txt,,,,,,21.6280,,,,,,,322105725,6,,763
grafo1590.75.txt,,,,,,54.8538,,,,,,,292712668288951680,10,,1681
grafo1594.71.txt,,,,,,53.3355,,,,,,,2218183187532,6,,1314
grafo1596.16.txt,,,,,,9.9043,,,,,,,419004658212,8,,871
grafo1601.21.txt,,,,,,2.2350,,,,,,,9860,5,,314
grafo1602.72.txt,,,,,,26.3466,,,,,,,194297208000,9,,1187
grafo1603.92.txt,,,,,,13.1953,,,,,,,34173822858,9,,925
grafo1612.56.txt,,,,,,4.1081,,,,,,,77400,5,,477
grafo1613.27.txt,,,,,,13.7170,,,,,,,1300446201600,10,,1006
grafo1619.94.txt,,,,,,7.6525,,,,,,,7930519278,7,,994
grafo1624.15.txt,,,,,,12.0998,,,,,,,6042680,6,,709
grafo1625.71.txt,,,,,,7.6020,,,,,,,15755152,6,,678
grafo1626.15.txt,,,,,,41.8513,,,,,,,175123876957596,8,,1461
grafo1627.37.txt,,,,,,13.2127,,,,,,,2287733760,6,,964
grafo1628.93.txt,,,,,,18.2768,,,,,,,277971386522400,8,,1289
grafo1630.14.txt,,,,,,9.8471,,,,,,,1221322080,9,,779
grafo1631.66.txt,,,,,,9.6591,,,,,,,513072960,9,,686
grafo1635.100.txt,,,,,,7.5457,,,,,,,35363753040,8,,1013
grafo1644.67.txt,,,,,,8.0681,,,,,,,42600600,8,,632
grafo1645.78.txt,,,,,,20.9836,,,,,,,95835430416,6,,1037
grafo1648.100.txt,,,,,,7.6490,,,,,,,938895,4,,575
grafo1655.32.txt,,,,,,3.9245,,,,,,,22542,5,,366
grafo1657.22.txt,,,,,,9.5195,,,,,,,967835544,8,,755
grafo166.10.txt,,,,,,12.7245,,,,,,,869421420,7,,859
grafo1662.43.txt,,,,,,5.8176,,,,,,,120941436,8,,599
grafo1675.96.txt,,,,,,1.7413,,,,,,,3074,5,,256
grafo1679.85.txt,,,,,,12.6716,,,,,,,1358064,4,,625
grafo1682.90.txt,,,,,,7.0089,,,,,,,966269304,9,,738
grafo1684.38.txt,,,,,,14.7526,,,,,,,734856300885,10,,1075
grafo1688.46.txt,,,,,,8.9967,,,,,,,7790781852,10,,791
grafo1691.57.txt,,,,,,6.6424,,,,,,,149100,7,,329
grafo1692.85.txt,,,,,,9.4153,,,,,,,13274827200,10,,777
grafo1694.47.txt,,,,,,12.4623,,,,,,,332151334736,6,,982
grafo1704.38.txt,,,,,,39.2758,,,,,,,6420357162291870,8,,1392
grafo1708.84.txt,,,,,,7.8423,,,,,,,438615000,10,,610
grafo1712.23.txt,,,,,,18.8400,,,,,,,39015200,6,,752
grafo1722.39.txt,,,,,,38.9299,,,,,,,261662789773944,9,,1230
grafo1723.91.txt,,,,,,24.6509,,,,,,,7789091133876,7,,1224
grafo1724.16.txt,,,,,,5.2611,,,,,,,69256128,6,,618
grafo1725.10.txt,,,,,,9.0749,,,,,,,3068286,5,,731
grafo1727.23.txt,,,,,,3.3525,,,,,,,13454,5,,332
grafo1730.14.txt,,,,,,4.4500,,,,,,,992940,7,,463
grafo1733.85.txt,,,,,,3.3840,,,,,,,185640,5,,562
grafo1738.86.txt,,,,,,10.9415,,,,,,,29127895,4,,816
grafo1744.19.txt,,,,,,25.6467,,,,,,,131819025894400,10,,1320
grafo1746.36.txt,,,,,,27.2577,,,,,,,41430770720,6,,1136
grafo1747.54.txt,,,,,,3.5206,,,,,,,421064,7,,430
grafo175.88.txt,,,,,,2.3881,,,,,,,407563,5,,511
grafo1754.63.txt,,,,,,8.7762,,,,,,,228096000,8,,645
grafo1755.30.txt,,,,,,4.3636,,,,,,,4489,5,,269
grafo1756.80.txt,,,,,,6.4754,,,,,,,226395,7,,414
grafo1757.19.txt,,,,,,10.1939,,,,,,,7738174080,8,,864
grafo1769.27.txt,,,,,,2.7433,,,,,,,303108,6,,414
grafo1770.96.txt,,,,,,10.9150,,,,,,,269519276292,10,,963
grafo1771.52.txt,,,,,,31.7700,,,,,,,233751557129580,8,,1445
grafo1774.28.txt,,,,,,17.8876,,,,,,,28492560816,7,,944
grafo1779.18.txt,,,,,,8.9312,,,,,,,2249968729980,9,,992
grafo1780.17.txt,,,,,,3.4308,,,,,,,87150420,9,,567
grafo1782.92.txt,,,,,,2.2875,,,,,,,2052,5,,194
grafo1784.31.txt,,,,,,5.1404,,,,,,,390897,6,,422
grafo1795.82.txt,,,,,,6.6323,,,,,,,414834,6,,415
grafo1797.47.txt,,,,,,25.9658,,,,,,,4606795256,6,,1029
grafo1798.74.txt,,,,,,7.8909,,,,,,,21779906266,8,,814
grafo1813.97.txt,,,,,,14.1140,,,,,,,19303741047,7,,1051
grafo1826.43.txt,,,,,,15.3733,,,,,,,32378811660,8,,988
grafo1829.46.txt,,,,,,16.0540,,,,,,,118538546688,9,,943
grafo1834.32.txt,,,,,,34.0080,,,,,,,215653103317217280,10,,1682
grafo1843.50.txt,,,,,,42.9427,,,,,,,1931987019972240,9,,1697
grafo1846.61.txt,,,,,,7.0554,,,,,,,163367100,6,,781
grafo1847.25.txt,,,,,,13.3237,,,,,,,2623944907914,8,,1260
grafo1852.92.txt,,,,,,13.2235,,,,,,,3287527200,9,,930
grafo1853.44.txt,,,,,,8.0621,,,,,,,122388,6,,329
grafo186.43.txt,,,,,,6.8305,,,,,,,268398,7,,386
grafo1862.61.txt,,,,,,2.7117,,,,,,,21576,4,,316
grafo1868.25.txt,,,,,,9.9869,,,,,,,3100676920,8,,702
grafo1871.71.txt,,,,,,10.4085,,,,,,,1285948160,8,,751
grafo1873.31.txt,,,,,,4.1092,,,,,,,17813,4,,336
grafo1875.69.txt,,,,,,3.3544,,,,,,,169699231,5,,627
grafo1876.98.txt,,,,,,8.9209,,,,,,,14281920,8,,518
grafo1885.100.txt,,,,,,3.1101,,,,,,,507628,5,,539
grafo1886.31.txt,,,,,,4.9794,,,,,,,4348512,6,,520
grafo1889.14.txt,,,,,,5.6109,,,,,,,287868,7,,384
grafo1890.40.txt,,,,,,10.2313,,,,,,,789824000,9,,744
grafo1895.13.txt,,,,,,11.1861,,,,,,,1719581292,10,,689
grafo1896.25.txt,,,,,,11.1724,,,,,,,98581542,9,,632
grafo190.92.txt,,,,,,10.8460,,,,,,,91309568,7,,783
grafo1901.94.txt,,,,,,6.9837,,,,,,,637312218,6,,837
grafo1909.23.txt,,,,,,7.5217,,,,,,,1321731432,9,,827
grafo1916.59.txt,,,,,,8.1821,,,,,,,98625,4,,492
grafo1921.58.txt,,,,,,10.7547,,,,,,,802561611384,10,,1004
grafo1924.94.txt,,,,,,2.0359,,,,,,,1617,5,,192
grafo1927.43.txt,,,,,,16.1122,,,,,,,157244754822,6,,968
grafo193.97.txt,,,,,,4.5410,,,,,,,252720,7,,386
grafo1932.29.txt,,,,,,29.5691,,,,,,,94808791882446614,8,,1491
grafo1942.55.txt,,,,,,5.3189,,,,,,,8138691,6,,603
grafo1947.54.txt,,,,,,16.8514,,,,,,,192753806154,9,,1187
grafo1948.20.txt,,,,,,6.6185,,,,,,,1440065385,9,,733
grafo1958.22.txt,,,,,,4.1494,,,,,,,102465664,8,,559
grafo196.32.txt,,,,,,12.4829,,,,,,,113328386028,10,,1014
grafo1962.35.txt,,,,,,10.1141,,,,,,,109493076,6,,828
grafo1964.82.txt,,,,,,10.8718,,,,,,,16958912175,9,,992
grafo1968.88.txt,,,,,,5.7289,,,,,,,9287808,8,,466
grafo1969.60.txt,,,,,,16.5256,,,,,,,14821301600,7,,935
grafo1974.88.txt,,,,,,5.6682,,,,,,,246238,6,,449
grafo1976.78.txt,,,,,,3.5023,,,,,,,99063360,9,,610
grafo1980.15.txt,,,,,,11.0965,,,,,,,2063601660,6,,823
grafo1981.46.txt,,,,,,10.5971,,,,,,,110462762520,8,,887
grafo1982.60.txt,,,,,,10.8009,,,,,,,2141539228848,9,,1066
grafo1986.51.txt,,,,,,7.5529,,,,,,,15410368,6,,625
grafo1987.55.txt,,,,,,6.8110,,,,,,,28730,5,,326
grafo1989.86.txt,,,,,,3.4234,,,,,,,15238,4,,344
grafo1991.20.txt,,,,,,4.8522,,,,,,,10416,5,,402
grafo1994.50.txt,,,,,,5.1599,,,,,,,241800,6,,403
grafo1999.21.txt,,,,,,20.0914,,,,,,,954175052,6,,954
grafo200.67.txt,,,,,,5.5511,,,,,,,6754440,9,,455
grafo2002.57.txt,,,,,,5.4447,,,,,,,4095909,6,,569
grafo2007.66.txt,,,,,,17.1559,,,,,,,240679460,7,,877
grafo2011.47.txt,,,,,,2.2863,,,,,,,1932,5,,198
grafo2024.25.txt,,,,,,8.5896,,,,,,,693254250,6,,788
grafo2029.87.txt,,,,,,26.8149,,,,,,,201823776,6,,836
grafo2035.93.txt,,,,,,7.7330,,,,,,,100859904,9,,696
grafo2040.91.txt,,,,,,4.2689,,,,,,,695424,5,,412
grafo2058.90.txt,,,,,,4.2584,,,,,,,1043460,5,,570
grafo206.83.txt,,,,,,11.0789,,,,,,,43133531350,8,,1070
grafo2060.38.txt,,,,,,4.9468,,,,,,,3016,4,,236
grafo2064.60.txt,,,,,,11.8755,,,,,,,2934081408,7,,748
grafo2065.22.txt,,,,,,13.3561,,,,,,,29845111296,10,,969
grafo2072.64.txt,,,,,,11.8590,,,,,,,109224733800,10,,1014
grafo2076.54.txt,,,,,,15.6993,,,,,,,1954371410,6,,797
grafo2080.89.txt,,,,,,13.3085,,,,,,,244498947,4,,759
grafo2082.19.txt,,,,,,9.3925,,,,,,,12874320,4,,660
grafo2083.59.txt,,,,,,7.0634,,,,,,,2913008868,8,,776
grafo2084.22.txt,,,,,,48.6331,,,,,,,79387597289788074,10,,1552
grafo2086.80.txt,,,,,,12.1422,,,,,,,241597296,6,,936
grafo2088.76.txt,,,,,,3.4343,,,,,,,21588,4,,352
grafo2089.37.txt,,,,,,7.3368,,,,,,,8146382868,6,,906
grafo2096.15.txt,,,,,,14.1231,,,,,,,1161137196,9,,853
grafo2101.28.txt,,,,,,5.3860,,,,,,,9277500,6,,600
grafo2102.43.txt,,,,,,36.9032,,,,,,,269704109635200,10,,1388
grafo2106.55.txt,,,,,,26.2764,,,,,,,199811904264,6,,1082
grafo2109.76.txt,,,,,,3.6937,,,,,,,3756480,7,,550
grafo2119.66.txt,,,,,,2.1817,,,,,,,923400,7,,435
grafo2124.32.txt,,,,,,2.2540,,,,,,,6897,4,,259
grafo2127.67.txt,,,,,,9.3948,,,,,,,3815166048,6,,761
grafo2130.25.txt,,,,,,7.8820,,,,,,,7791525,6,,537
grafo2132.99.txt,,,,,,10.4439,,,,,,,1192699890,9,,738
grafo2133.53.txt,,,,,,3.5591,,,,,,,3180,4,,241
grafo2137.98.txt,,,,,,17.0810,,,,,,,19638912,6,,844
grafo2139.51.txt,,,,,,9.1061,,,,,,,8208367860,8,,893
grafo2141.79.txt,,,,,,13.4507,,,,,,,15348649008000,10,,1207
grafo2142.46.txt,,,,,,8.4857,,,,,,,935103456,8,,761
grafo2145.32.txt,,,,,,20.4549,,,,,,,91213213963536,9,,1381
grafo215.75.txt,,,,,,5.8469,,,,,,,1249200528,8,,754
grafo2152.60.txt,,,,,,11.2066,,,,,,,34341730560,10,,846
grafo2160.42.txt,,,,,,1.8167,,,,,,,2040,4,,186
grafo2163.57.txt,,,,,,4.3593,,,,,,,27724,5,,427
grafo2167.15.txt,,,,,,14.3174,,,,,,,41350850850,9,,1014
grafo2168.100.txt,,,,,,8.9349,,,,,,,12305356,5,,753
grafo217.11.txt,,,,,,12.4628,,,,,,,13814740,5,,753
grafo2173.47.txt,,,,,,17.2213,,,,,,,306330585792660,10,,1193
grafo2176.44.txt,,,,,,7.6504,,,,,,,99442200,9,,585
grafo2184.42.txt,,,,,,15.7595,,,,,,,732461638986,8,,1109
grafo2185.47.txt,,,,,,1.9798,,,,,,,443352,5,,390
grafo2188.47.txt,,,,,,7.7232,,,,,,,52223808,8,,598
grafo2191.67.txt,,,,,,14.9889,,,,,,,17362992240,8,,857
grafo2193.59.txt,,,,,,3.4790,,,,,,,3280,5,,245
grafo2200.88.txt,,,,,,8.3546,,,,,,,2814888186,10,,662
grafo2203.72.txt,,,,,,9.1164,,,,,,,66786240,7,,724
grafo2207.65.txt,,,,,,7.9165,,,,,,,1016073111,7,,826
grafo2212.54.txt,,,,,,22.2081,,,,,,,30230309850,6,,1118
grafo2216.78.txt,,,,,,4.8235,,,,,,,1225224,6,,516
grafo2229.82.txt,,,,,,7.0241,,,,,,,326181504,10,,533
grafo2231.20.txt,,,,,,15.2708,,,,,,,544974363486,8,,1169
grafo2236.48.txt,,,,,,25.8062,,,,,,,2298202218208,8,,1191
grafo2242.54.txt,,,,,,4.7413,,,,,,,235145,5,,503
grafo2243.65.txt,,,,,,14.2663,,,,,,,276254910400,10,,1002
grafo2244.16.txt,,,,,,27.5965,,,,,,,146902159802990592,10,,1614
grafo2246.93.txt,,,,,,25.5972,,,,,,,2859682186260900,10,,1521
grafo2247.50.txt,,,,,,4.6569,,,,,,,144352,5,,492
grafo225.45.txt,,,,,,11.6478,,,,,,,1146854400,8,,800
grafo2253.24.txt,,,,,,5.8735,,,,,,,80970120,6,,685
grafo2259.40.txt,,,,,,20.8144,,,,,,,6961019576490,8,,1340
grafo226.41.txt,,,,,,5.3132,,,,,,,51074507,7,,656
grafo2265.15.txt,,,,,,6.5175,,,,,,,4801551,5,,620
grafo2266.49.txt,,,,,,2.6310,,,,,,,1123727,5,,471
grafo2267.10.txt,,,,,,40.4596,,,,,,,3721225615380,9,,1290
grafo2268.73.txt,,,,,,5.1181,,,,,,,38613,4,,404
grafo2270.67.txt,,,,,,2.7168,,,,,,,3038,4,,247
grafo2275.47.txt,,,,,,21.4189,,,,,,,2109872283750,6,,1157
grafo228.58.txt,,,,,,2.0682,,,,,,,19500,4,,327
grafo2284.84.txt,,,,,,14.3304,,,,,,,337202065200,10,,860
grafo2285.76.txt,,,,,,12.6578,,,,,,,46637760,6,,811
grafo2287.90.txt,,,,,,7.0282,,,,,,,48388984,5,,771
grafo2291.34.txt,,,,,,6.2423,,,,,,,2239017,4,,435
grafo2300.41.txt,,,,,,7.6046,,,,,,,12072274704,9,,805
grafo2309.31.txt,,,,,,4.8535,,,,,,,45942,5,,416
grafo232.90.txt,,,,,,13.5676,,,,,,,793846,4,,572
grafo2321.73.txt,,,,,,3.7938,,,,,,,658784,5,,546
grafo2322.35.txt,,,,,,6.1653,,,,,,,8603282,4,,607
grafo2323.45.txt,,,,,,10.9721,,,,,,,1057954716,5,,708
