Instance,#cols,#rows,DLX,DXZ,D3X,DXD_S,DXD_M,IDXD_S,IDXD_M,MDLX,sharpSAT-TD,ExactMC,Solutions,Max Blocks,|ZDD|,|DNNF|
KentmanJan2011.txt,,,,,,,,,0.1321,,,,3481920,11,,281
Kreonet.txt,,,,,,,,,0.0826,,,,702000000,16,,277
LambdaNet.txt,,,,,,,,,3.7495,,,,50668090200,6,,863
Layer42.txt,,,,,,,,,0.1330,,,,1248480,11,,247
Litnet.txt,,,,,,,,,0.1023,,,,10000000,14,,220
Marwan.txt,,,,,,,,,0.2042,,,,16250,6,,236
Mren.txt,,,,,,,,,0.1189,,,,1789952,11,,252
NetworkUsa.txt,,,,,,,,,0.0959,,,,1058200000,16,,312
Nordu1997.txt,,,,,,,,,0.0822,,,,154000000,16,,261
Nsfnet.txt,,,,,,,,,0.0828,,,,39270000,14,,284
Ntt.txt,,,,,,,,,0.2366,,,,26000,6,,263
Oteglobe.txt,,,,,,,,,0.0682,,,,2560000,13,,198
Oxford.txt,,,,,,,,,0.1944,,,,22100,6,,228
Quest.txt,,,,,,,,,0.2094,,,,1418300,7,,408
RedBestel.txt,,,,,,,,,0.0932,,,,1827840,11,,265
Rediris.txt,,,,,,,,,0.1539,,,,226746000,10,,410
Renater2001.txt,,,,,,,,,0.1294,,,,1583550,10,,248
Restena.txt,,,,,,,,,0.4569,,,,289562364,5,,687
Reuna.txt,,,,,,,,,0.2501,,,,511056,9,,328
RoedunetFibre.txt,,,,,,,,,0.2120,,,,16875,6,,232
Sago.txt,,,,,,,,,0.2224,,,,20625,6,,243
Savvis.txt,,,,,,,,,0.2560,,,,18900,7,,224
Singaren.txt,,,,,,,,,0.0907,,,,1300500,11,,260
Surfnet.txt,,,,,,,,,0.6087,,,,159849725,4,,546
SwitchL3.txt,,,,,,,,,0.2267,,,,5225,4,,292
Syringa.txt,,,,,,,,,0.2050,,,,16875,7,,237
TLex.txt,,,,,,,,,0.0820,,,,14400000,15,,223
Telcove.txt,,,,,,,,,0.0870,,,,86400000,13,,263
Ulaknet.txt,,,,,,,,,0.0834,,,,1762560,10,,261
UniC.txt,,,,,,,,,0.0626,,,,4320000,12,,238
Uninet.txt,,,,,,,,,0.0778,,,,73500000,14,,252
Uninett2010.txt,,,,,,,,,0.0907,,,,650,4,,156
Uninett2011.txt,,,,,,,,,0.2316,,,,438750,9,,312
Uran.txt,,,,,,,,,0.0880,,,,250000000,16,,266
UsCarrier.txt,,,,,,,,,0.1270,,,,4161600,10,,319
Uunet.txt,,,,,,,,,0.0850,,,,13200000,15,,220
VtlWavenet2011.txt,,,,,,,,,0.0603,,,,165880000,14,,279
WideJpn.txt,,,,,,,,,0.2664,,,,45000,6,,294
Xeex.txt,,,,,,,,,0.0652,,,,326700000,16,,276
York.txt,,,,,,,,,0.1311,,,,1111359488,11,,419
Zamren.txt,,,,,,,,,0.0553,,,,3700000,13,,201
grafo120.40.txt,,,,,,,,,0.3808,,,,3286,5,,238
grafo121.20.txt,,,,,,,,,0.0726,,,,13000000,15,,224
grafo124.28.txt,,,,,,,,,1.8222,,,,33926375,5,,686
grafo125.32.txt,,,,,,,,,0.0773,,,,1320000,13,,179
grafo126.22.txt,,,,,,,,,0.0948,,,,689700000,16,,292
grafo127.21.txt,,,,,,,,,0.3878,,,,6482025,8,,473
grafo128.35.txt,,,,,,,,,0.1197,,,,2995200,10,,277
grafo142.33.txt,,,,,,,,,0.0973,,,,211200000,16,,254
grafo143.29.txt,,,,,,,,,0.1783,,,,1152,4,,166
grafo144.12.txt,,,,,,,,,0.0702,,,,284544000,14,,319
grafo150.31.txt,,,,,,,,,0.4114,,,,1397687500,9,,658
grafo159.24.txt,,,,,,,,,0.2261,,,,16900,7,,225
grafo161.31.txt,,,,,,,,,0.2501,,,,75600,6,,377
grafo162.24.txt,,,,,,,,,0.0716,,,,89812800,12,,296
grafo166.10.txt,,,,,,,,,0.0860,,,,20000000,15,,250
grafo167.22.txt,,,,,,,,,0.1344,,,,1566720,11,,261
grafo173.26.txt,,,,,,,,,0.1070,,,,2894080,11,,269
grafo174.27.txt,,,,,,,,,0.2048,,,,675,5,,168
grafo175.23.txt,,,,,,,,,0.2254,,,,650,4,,159
grafo177.11.txt,,,,,,,,,0.0828,,,,26730000,13,,278
grafo179.35.txt,,,,,,,,,0.2673,,,,1644226560,11,,511
